iter	Passed	Remaining
3283	5493	11233
3284	5495	11231
3285	5496	11228
3286	5498	11227
3287	5499	11225
3288	5501	11223
3289	5503	11221
3290	5504	11220
3291	5506	11218
3292	5508	11217
3293	5509	11214
3294	5510	11212
3295	5511	11209
3296	5513	11207
3297	5516	11208
3298	5518	11207
3299	5519	11205
3300	5521	11204
3301	5523	11202
3302	5524	11200
3303	5526	11198
3304	5527	11195
3305	5530	11195
3306	5532	11194
3307	5533	11193
3308	5535	11191
3309	5537	11189
3310	5538	11187
3311	5540	11185
3312	5541	11183
3313	5543	11183
3314	5545	11181
3315	5547	11180
3316	5549	11180
3317	5551	11178
3318	5552	11175
3319	5553	11173
3320	5555	11171
3321	5559	11173
3322	5560	11172
3323	5562	11170
3324	5564	11169
3325	5566	11167
3326	5567	11165
3327	5570	11165
3328	5572	11165
3329	5574	11164
3330	5576	11163
3331	5578	11161
3332	5580	11160
3333	5582	11159
3334	5585	11160
3335	5587	11159
3336	5589	11159
3337	5591	11158
3338	5593	11157
3339	5595	11155
3340	5596	11152
3341	5598	11151
3342	5601	11151
3343	5602	11150
3344	5604	11149
3345	5606	11147
3346	5608	11146
3347	5609	11144
3348	5611	11142
3349	5614	11142
3350	5616	11142
3351	5618	11141
3352	5619	11139
3353	5621	11137
3354	5622	11135
3355	5624	11133
3356	5627	11134
3357	5629	11132
3358	5631	11131
3359	5633	11131
3360	5635	11129
3361	5636	11127
3362	5637	11124
3363	5639	11123
3364	5642	11124
3365	5644	11122
3366	5645	11120
3367	5648	11120
3368	5649	11118
3369	5651	11116
3370	5653	11115
3371	5655	11115
3372	5657	11114
3373	5659	11113
3374	5661	11111
3375	5662	11109
3376	5664	11107
3377	5666	11105
3378	5668	11105
3379	5670	11104
3380	5672	11104
3381	5674	11102
3382	5676	11101
3383	5677	11099
3384	5679	11096
3385	5681	11095
3386	5683	11096
3387	5685	11094
3388	5687	11093
3389	5689	11091
3390	5690	11089
3391	5692	11087
3392	5693	11084
3393	5696	11084
3394	5698	11084
3395	5700	11083
3396	5702	11081
3397	5703	11079
3398	5704	11077
3399	5706	11075
3400	5707	11073
3401	5710	11073
3402	5712	11072
3403	5714	11070
3404	5715	11068
3405	5716	11066
3406	5718	11063
3407	5719	11061
3408	5720	11058
3409	5722	11056
3410	5724	11056
3411	5726	11055
3412	5728	11053
3413	5730	11052
3414	5731	11050
3415	5732	11048
3416	5734	11045
3417	5735	11043
3418	5737	11041
3419	5739	11040
3420	5740	11038
3421	5742	11036
3422	5743	11034
3423	5745	11032
3424	5746	11030
3425	5749	11030
3426	5751	11028
3427	5752	11026
3428	5753	11024
3429	5755	11021
3430	5756	11019
3431	5757	11017
3432	5759	11014
3433	5760	11012
3434	5761	11009
3435	5762	11007
3436	5765	11007
3437	5766	11005
3438	5768	11002
3439	5769	11000
3440	5770	10997
3441	5771	10995
3442	5773	10993
3443	5774	10990
3444	5775	10987
3445	5776	10984
3446	5778	10983
3447	5779	10981
3448	5781	10979
3449	5782	10977
3450	5783	10974
3451	5785	10971
3452	5786	10969
3453	5787	10966
3454	5788	10964
3455	5790	10962
3456	5791	10960
3457	5793	10958
3458	5794	10955
3459	5795	10953
3460	5796	10950
3461	5798	10948
3462	5799	10946
3463	5801	10943
3464	5802	10941
3465	5803	10938
3466	5805	10936
3467	5807	10936
3468	5808	10934
3469	5809	10931
3470	5811	10929
3471	5812	10926
3472	5813	10924
3473	5815	10922
3474	5816	10919
3475	5818	10919
3476	5820	10918
3477	5822	10916
3478	5823	10913
3479	5824	10911
3480	5826	10909
3481	5827	10906
3482	5828	10903
3483	5829	10901
3484	5831	10899
3485	5832	10897
3486	5834	10896
3487	5836	10895
3488	5838	10893
3489	5840	10892
3490	5841	10890
3491	5843	10889
3492	5844	10886
3493	5846	10884
3494	5849	10885
3495	5851	10884
3496	5853	10882
3497	5854	10880
3498	5855	10878
3499	5857	10876
3500	5858	10873
3501	5860	10873
3502	5863	10872
3503	5865	10872
3504	5867	10870
3505	5868	10867
3506	5869	10866
3507	5871	10864
3508	5872	10861
3509	5874	10859
3510	5876	10859
3511	5878	10858
3512	5880	10857
3513	5883	10857
3514	5884	10855
3515	5886	10853
3516	5887	10850
3517	5889	10849
3518	5891	10848
3519	5893	10846
3520	5894	10844
3521	5895	10842
3522	5897	10841
3523	5899	10840
3524	5901	10839
3525	5903	10838
3526	5905	10837
3527	5907	10835
3528	5909	10834
3529	5910	10831
3530	5911	10829
3531	5913	10827
3532	5914	10824
3533	5916	10823
3534	5918	10822
3535	5919	10820
3536	5922	10820
3537	5924	10818
3538	5925	10816
3539	5927	10814
3540	5928	10811
3541	5929	10809
3542	5931	10808
3543	5934	10809
3544	5936	10808
3545	5938	10806
3546	5939	10804
3547	5941	10802
3548	5942	10799
3549	5943	10797
3550	5946	10797
3551	5947	10795
3552	5949	10793
3553	5950	10790
3554	5951	10788
3555	5953	10786
3556	5954	10784
3557	5955	10781
3558	5957	10779
3559	5958	10777
3560	5960	10775
3561	5961	10773
3562	5963	10772
3563	5965	10770
3564	5966	10768
3565	5967	10765
3566	5969	10763
3567	5970	10760
3568	5972	10759
3569	5974	10758
3570	5975	10756
3571	5976	10753
3572	5978	10751
3573	5979	10749
3574	5980	10747
3575	5982	10745
3576	5983	10743
3577	5985	10740
3578	5986	10739
3579	5988	10737
3580	5990	10736
3581	5991	10734
3582	5993	10731
3583	5994	10729
3584	5995	10726
3585	5996	10724
3586	5998	10722
3587	6000	10721
3588	6001	10719
3589	6002	10716
3590	6004	10714
3591	6005	10711
3592	6006	10709
3593	6008	10707
3594	6009	10705
3595	6010	10702
3596	6012	10700
3597	6015	10702
3598	6017	10700
3599	6018	10698
3600	6020	10696
3601	6022	10695
3602	6023	10693
3603	6025	10691
3604	6028	10691
3605	6029	10690
3606	6031	10689
3607	6033	10687
3608	6035	10685
3609	6037	10685
3610	6039	10683
3611	6041	10682
3612	6042	10680
3613	6044	10678
3614	6046	10677
3615	6050	10679
3616	6051	10677
3617	6053	10675
3618	6055	10674
3619	6057	10674
3620	6059	10673
3621	6061	10671
3622	6062	10669
3623	6065	10669
3624	6066	10666
3625	6067	10664
3626	6069	10662
3627	6070	10660
3628	6072	10658
3629	6073	10655
3630	6074	10653
3631	6075	10651
3632	6077	10648
3633	6078	10646
3634	6079	10644
3635	6081	10642
3636	6083	10641
3637	6084	10638
3638	6085	10636
3639	6087	10634
3640	6088	10631
3641	6089	10629
3642	6091	10627
3643	6092	10624
3644	6093	10622
3645	6094	10619
3646	6097	10619
3647	6098	10617
3648	6100	10615
3649	6101	10612
3650	6102	10610
3651	6103	10608
3652	6105	10605
3653	6106	10603
3654	6107	10601
3655	6109	10598
3656	6111	10598
3657	6113	10597
3658	6114	10595
3659	6116	10593
3660	6117	10590
3661	6118	10588
3662	6119	10585
3663	6121	10583
3664	6122	10581
3665	6123	10578
3666	6125	10577
3667	6126	10574
3668	6128	10572
3669	6129	10570
3670	6130	10568
3671	6132	10566
3672	6133	10563
3673	6134	10560
3674	6135	10558
3675	6136	10555
3676	6139	10556
3677	6141	10553
3678	6142	10551
3679	6143	10549
3680	6144	10546
3681	6146	10544
3682	6147	10542
3683	6148	10540
3684	6150	10538
3685	6151	10535
3686	6153	10534
3687	6154	10532
3688	6156	10530
3689	6157	10527
3690	6158	10525
3691	6160	10523
3692	6161	10520
3693	6162	10518
3694	6164	10516
3695	6165	10514
3696	6167	10512
3697	6168	10510
3698	6169	10508
3699	6170	10505
3700	6172	10503
3701	6173	10501
3702	6175	10499
3703	6176	10496
3704	6177	10493
3705	6178	10491
3706	6180	10491
3707	6182	10489
3708	6183	10486
3709	6184	10484
3710	6186	10481
3711	6187	10479
3712	6188	10477
3713	6190	10475
3714	6191	10472
3715	6194	10473
3716	6195	10471
3717	6197	10469
3718	6198	10467
3719	6200	10465
3720	6201	10462
3721	6202	10460
3722	6204	10458
3723	6205	10456
3724	6206	10454
3725	6208	10452
3726	6210	10450
3727	6211	10448
3728	6213	10447
3729	6214	10445
3730	6216	10443
3731	6218	10441
3732	6219	10439
3733	6222	10440
3734	6224	10438
3735	6225	10436
3736	6226	10433
3737	6227	10431
3738	6229	10429
3739	6230	10427
3740	6232	10425
3741	6233	10423
3742	6234	10421
3743	6236	10419
3744	6237	10417
3745	6239	10414
3746	6240	10412
3747	6241	10410
3748	6243	10407
3749	6244	10405
3750	6245	10403
3751	6246	10401
3752	6248	10399
3753	6250	10398
3754	6251	10396
3755	6253	10393
3756	6254	10391
3757	6255	10389
3758	6257	10386
3759	6258	10384
3760	6259	10382
3761	6260	10380
3762	6262	10378
3763	6265	10377
3764	6266	10375
3765	6267	10373
3766	6268	10370
3767	6269	10368
3768	6271	10366
3769	6272	10363
3770	6273	10361
3771	6275	10359
3772	6276	10356
3773	6278	10355
3774	6279	10354
3775	6281	10352
3776	6282	10349
3777	6283	10347
3778	6285	10344
3779	6286	10342
3780	6287	10340
3781	6289	10338
3782	6290	10336
3783	6292	10334
3784	6293	10332
3785	6294	10330
3786	6296	10328
3787	6297	10325
3788	6298	10323
3789	6300	10321
3790	6301	10318
3791	6302	10316
3792	6303	10314
3793	6305	10312
3794	6307	10311
3795	6308	10309
3796	6310	10307
3797	6311	10304
3798	6312	10302
3799	6314	10300
3800	6315	10298
3801	6316	10296
3802	6318	10293
3803	6320	10292
3804	6321	10291
3805	6323	10289
3806	6324	10286
3807	6325	10284
3808	6327	10282
3809	6328	10279
3810	6329	10277
3811	6330	10275
3812	6332	10273
3813	6334	10272
3814	6335	10270
3815	6337	10267
3816	6338	10265
3817	6339	10263
3818	6341	10261
3819	6342	10258
3820	6343	10256
3821	6344	10254
3822	6345	10251
3823	6347	10250
3824	6350	10249
3825	6351	10247
3826	6352	10244
3827	6353	10242
3828	6354	10240
3829	6356	10238
3830	6357	10235
3831	6358	10233
3832	6360	10231
3833	6362	10230
3834	6363	10228
3835	6365	10226
3836	6367	10225
3837	6368	10223
3838	6370	10221
3839	6371	10219
3840	6373	10218
3841	6375	10217
3842	6377	10215
3843	6378	10213
3844	6379	10211
3845	6381	10209
3846	6382	10206
3847	6384	10205
3848	6385	10202
3849	6386	10200
3850	6388	10199
3851	6390	10198
3852	6391	10195
3853	6393	10193
3854	6394	10191
3855	6395	10189
3856	6396	10186
3857	6398	10184
3858	6399	10182
3859	6401	10180
3860	6402	10178
3861	6404	10177
3862	6405	10174
3863	6406	10172
3864	6408	10170
3865	6409	10168
3866	6410	10165
3867	6411	10163
3868	6413	10160
3869	6414	10158
3870	6415	10156
3871	6417	10155
3872	6418	10152
3873	6420	10150
3874	6421	10148
3875	6422	10146
3876	6424	10144
3877	6425	10142
3878	6426	10139
3879	6428	10137
3880	6429	10135
3881	6432	10135
3882	6433	10132
3883	6434	10130
3884	6435	10128
3885	6436	10125
3886	6438	10124
3887	6439	10122
3888	6441	10119
3889	6442	10117
3890	6443	10115
3891	6445	10114
3892	6447	10112
3893	6448	10110
3894	6449	10107
3895	6451	10105
3896	6452	10103
3897	6454	10101
3898	6455	10099
3899	6456	10097
3900	6458	10095
3901	6459	10093
3902	6461	10091
3903	6462	10088
3904	6463	10087
3905	6465	10085
3906	6466	10082
3907	6467	10080
3908	6468	10077
3909	6469	10075
3910	6471	10073
3911	6474	10073
3912	6475	10071
3913	6476	10069
3914	6477	10066
3915	6479	10064
3916	6480	10062
3917	6481	10060
3918	6483	10058
3919	6484	10055
3920	6486	10054
3921	6487	10052
3922	6489	10050
3923	6490	10048
3924	6492	10046
3925	6493	10044
3926	6494	10041
3927	6495	10039
3928	6497	10037
3929	6498	10035
3930	6500	10034
3931	6502	10032
3932	6503	10030
3933	6504	10028
3934	6506	10027
3935	6508	10025
3936	6509	10022
3937	6510	10020
3938	6511	10018
3939	6513	10015
3940	6515	10015
3941	6517	10013
3942	6518	10012
3943	6520	10010
3944	6522	10008
3945	6524	10007
3946	6525	10005
3947	6527	10004
3948	6529	10002
3949	6530	10000
3950	6531	9998
3951	6533	9996
3952	6534	9994
3953	6535	9991
3954	6536	9989
3955	6538	9987
3956	6539	9984
3957	6540	9983
3958	6542	9981
3959	6543	9979
3960	6544	9976
3961	6546	9975
3962	6547	9973
3963	6549	9971
3964	6550	9969
3965	6551	9966
3966	6553	9964
3967	6554	9961
3968	6556	9960
3969	6557	9958
3970	6559	9956
3971	6560	9954
3972	6561	9952
3973	6563	9950
3974	6564	9947
3975	6565	9946
3976	6567	9944
3977	6568	9941
3978	6569	9939
3979	6571	9938
3980	6572	9935
3981	6574	9933
3982	6575	9931
3983	6576	9929
3984	6577	9927
3985	6579	9924
3986	6581	9923
3987	6583	9922
3988	6585	9921
3989	6586	9919
3990	6588	9918
3991	6590	9916
3992	6591	9914
3993	6592	9912
3994	6594	9910
3995	6596	9910
3996	6598	9908
3997	6600	9907
3998	6602	9905
3999	6603	9903
4000	6605	9902
4001	6607	9901
4002	6609	9900
4003	6611	9898
4004	6612	9897
4005	6614	9895
4006	6616	9893
4007	6617	9891
4008	6619	9890
4009	6623	9891
4010	6626	9892
4011	6627	9890
4012	6629	9888
4013	6630	9886
4014	6631	9884
4015	6633	9882
4016	6634	9880
4017	6635	9877
4018	6637	9875
4019	6638	9873
4020	6641	9873
4021	6642	9871
4022	6643	9869
4023	6644	9866
4024	6646	9864
4025	6647	9862
4026	6648	9860
4027	6650	9858
4028	6651	9856
4029	6653	9854
4030	6654	9851
4031	6655	9849
4032	6657	9847
4033	6658	9845
4034	6659	9843
4035	6661	9841
4036	6662	9838
4037	6664	9837
4038	6665	9836
4039	6667	9834
4040	6669	9832
4041	6670	9831
4042	6672	9829
4043	6674	9828
4044	6676	9826
4045	6677	9824
4046	6679	9823
4047	6681	9822
4048	6683	9822
4049	6685	9819
4050	6686	9817
4051	6687	9815
4052	6689	9813
4053	6690	9811
4054	6691	9809
4055	6693	9807
4056	6695	9806
4057	6697	9804
4058	6698	9803
4059	6700	9801
4060	6701	9799
4061	6702	9797
4062	6704	9794
4063	6705	9792
4064	6707	9790
4065	6708	9788
4066	6709	9786
4067	6710	9784
4068	6712	9781
4069	6713	9779
4070	6714	9777
4071	6716	9775
4072	6717	9773
4073	6718	9771
4074	6719	9768
4075	6721	9766
4076	6722	9765
4077	6724	9763
4078	6726	9761
4079	6727	9759
4080	6728	9757
4081	6729	9755
4082	6731	9752
4083	6732	9750
4084	6733	9748
4085	6735	9746
4086	6736	9744
4087	6738	9742
4088	6739	9740
4089	6740	9738
4090	6742	9736
4091	6743	9735
4092	6745	9733
4093	6746	9730
4094	6747	9728
4095	6749	9726
4096	6751	9725
4097	6752	9723
4098	6753	9721
4099	6754	9718
4100	6756	9716
4101	6758	9715
4102	6759	9713
4103	6760	9710
4104	6761	9708
4105	6762	9706
4106	6764	9704
4107	6766	9703
4108	6768	9701
4109	6769	9699
4110	6770	9697
4111	6771	9694
4112	6773	9692
4113	6774	9690
4114	6775	9688
4115	6777	9686
4116	6778	9684
4117	6779	9682
4118	6781	9680
4119	6782	9678
4120	6784	9676
4121	6785	9674
4122	6786	9672
4123	6788	9670
4124	6789	9668
4125	6791	9666
4126	6792	9664
4127	6794	9662
4128	6795	9660
4129	6796	9658
4130	6797	9655
4131	6798	9653
4132	6800	9651
4133	6801	9649
4134	6802	9647
4135	6803	9644
4136	6805	9642
4137	6807	9642
4138	6809	9640
4139	6810	9638
4140	6811	9635
4141	6812	9633
4142	6814	9631
4143	6815	9629
4144	6817	9627
4145	6818	9625
4146	6821	9625
4147	6823	9624
4148	6824	9622
4149	6825	9620
4150	6827	9618
4151	6828	9616
4152	6830	9614
4153	6831	9612
4154	6833	9610
4155	6834	9609
4156	6836	9607
4157	6837	9605
4158	6839	9603
4159	6841	9602
4160	6842	9600
4161	6844	9598
4162	6845	9597
4163	6847	9594
4164	6849	9594
4165	6850	9592
4166	6852	9589
4167	6853	9587
4168	6854	9585
4169	6855	9583
4170	6857	9581
4171	6858	9579
4172	6859	9577
4173	6861	9574
4174	6862	9573
4175	6864	9572
4176	6865	9569
4177	6867	9568
4178	6868	9565
4179	6869	9563
4180	6871	9561
4181	6872	9559
4182	6873	9557
4183	6875	9555
4184	6876	9553
4185	6878	9551
4186	6879	9549
4187	6880	9547
4188	6882	9545
4189	6883	9543
4190	6884	9541
4191	6886	9539
4192	6887	9536
4193	6888	9534
4194	6890	9533
4195	6892	9532
4196	6893	9529
4197	6894	9527
4198	6896	9525
4199	6897	9524
4200	6899	9521
4201	6900	9520
4202	6902	9517
4203	6903	9516
4204	6905	9514
4205	6906	9512
4206	6908	9510
4207	6909	9508
4208	6910	9506
4209	6911	9504
4210	6913	9502
4211	6914	9499
4212	6915	9497
4213	6917	9495
4214	6918	9494
4215	6920	9492
4216	6921	9490
4217	6922	9488
4218	6924	9486
4219	6925	9484
4220	6926	9482
4221	6928	9479
4222	6929	9477
4223	6930	9475
4224	6933	9475
4225	6934	9473
4226	6935	9470
4227	6937	9468
4228	6938	9466
4229	6939	9464
4230	6941	9462
4231	6942	9460
4232	6943	9458
4233	6944	9456
4234	6946	9454
4235	6948	9453
4236	6949	9451
4237	6951	9449
4238	6952	9446
4239	6953	9444
4240	6954	9442
4241	6956	9440
4242	6957	9438
4243	6958	9436
4244	6960	9434
4245	6961	9432
4246	6963	9430
4247	6964	9428
4248	6965	9426
4249	6967	9424
4250	6968	9422
4251	6969	9420
4252	6970	9417
4253	6971	9415
4254	6974	9414
4255	6976	9413
4256	6977	9411
4257	6978	9409
4258	6979	9406
4259	6981	9405
4260	6982	9403
4261	6984	9401
4262	6985	9399
4263	6987	9397
4264	6988	9395
4265	6990	9394
4266	6992	9392
4267	6993	9390
4268	6995	9389
4269	6996	9387
4270	6998	9385
4271	7001	9385
4272	7002	9384
4273	7004	9382
4274	7005	9380
4275	7006	9378
4276	7008	9376
4277	7009	9373
4278	7010	9371
4279	7011	9369
4280	7013	9367
4281	7014	9365
4282	7017	9365
4283	7018	9363
4284	7020	9361
4285	7021	9358
4286	7022	9356
4287	7023	9354
4288	7025	9352
4289	7026	9350
4290	7027	9348
4291	7029	9346
4292	7030	9345
4293	7032	9342
4294	7033	9340
4295	7034	9338
4296	7035	9336
4297	7037	9334
4298	7038	9332
4299	7039	9330
4300	7041	9328
4301	7043	9326
4302	7044	9325
4303	7045	9322
4304	7047	9320
4305	7048	9318
4306	7049	9316
4307	7051	9314
4308	7052	9312
4309	7053	9310
4310	7054	9308
4311	7056	9306
4312	7058	9305
4313	7060	9303
4314	7061	9301
4315	7062	9299
4316	7063	9297
4317	7065	9295
4318	7066	9293
4319	7067	9291
4320	7069	9289
4321	7070	9287
4322	7072	9285
4323	7073	9283
4324	7075	9282
4325	7076	9279
4326	7077	9277
4327	7079	9276
4328	7080	9274
4329	7082	9272
4330	7083	9270
4331	7085	9269
4332	7086	9267
4333	7088	9265
4334	7089	9263
4335	7090	9261
4336	7092	9259
4337	7093	9256
4338	7094	9254
4339	7096	9252
4340	7097	9250
4341	7098	9248
4342	7101	9248
4343	7102	9245
4344	7103	9243
4345	7104	9241
4346	7106	9239
4347	7107	9237
4348	7108	9235
4349	7109	9233
4350	7111	9230
4351	7112	9228
4352	7114	9227
4353	7115	9225
4354	7117	9223
4355	7118	9221
4356	7120	9220
4357	7121	9217
4358	7122	9215
4359	7123	9213
4360	7125	9211
4361	7126	9209
4362	7128	9208
4363	7129	9206
4364	7130	9204
4365	7132	9202
4366	7134	9201
4367	7136	9199
4368	7137	9197
4369	7138	9195
4370	7139	9193
4371	7142	9192
4372	7143	9190
4373	7145	9189
4374	7147	9187
4375	7148	9185
4376	7150	9183
4377	7151	9182
4378	7153	9181
4379	7156	9180
4380	7157	9178
4381	7158	9176
4382	7160	9174
4383	7161	9172
4384	7163	9170
4385	7164	9168
4386	7165	9166
4387	7167	9164
4388	7169	9163
4389	7170	9161
4390	7171	9159
4391	7173	9157
4392	7174	9155
4393	7175	9153
4394	7177	9151
4395	7178	9149
4396	7179	9147
4397	7180	9144
4398	7182	9142
4399	7184	9142
4400	7186	9140
4401	7187	9138
4402	7188	9136
4403	7190	9134
4404	7191	9132
4405	7192	9130
4406	7194	9128
4407	7195	9126
4408	7197	9125
4409	7200	9124
4410	7201	9123
4411	7203	9121
4412	7205	9120
4413	7206	9118
4414	7208	9116
4415	7211	9117
4416	7213	9116
4417	7215	9114
4418	7217	9113
4419	7219	9112
4420	7220	9110
4421	7221	9108
4422	7223	9106
4423	7225	9105
4424	7227	9103
4425	7228	9101
4426	7229	9099
4427	7231	9097
4428	7232	9095
4429	7234	9093
4430	7235	9092
4431	7236	9090
4432	7238	9088
4433	7240	9087
4434	7242	9085
4435	7243	9083
4436	7245	9081
4437	7246	9079
4438	7247	9077
4439	7248	9075
4440	7249	9073
4441	7251	9071
4442	7253	9070
4443	7254	9068
4444	7255	9066
4445	7257	9064
4446	7258	9061
4447	7259	9060
4448	7261	9058
4449	7262	9055
4450	7263	9053
4451	7264	9051
4452	7266	9050
4453	7268	9049
4454	7270	9047
4455	7271	9045
4456	7272	9043
4457	7273	9041
4458	7275	9038
4459	7276	9037
4460	7277	9035
4461	7279	9033
4462	7280	9031
4463	7282	9029
4464	7283	9027
4465	7285	9025
4466	7286	9023
4467	7287	9021
4468	7288	9019
4469	7291	9018
4470	7292	9016
4471	7293	9014
4472	7295	9013
4473	7297	9011
4474	7298	9009
4475	7300	9008
4476	7302	9006
4477	7303	9004
4478	7305	9003
4479	7306	9001
4480	7309	9001
4481	7311	8999
4482	7312	8997
4483	7313	8995
4484	7315	8993
4485	7316	8991
4486	7318	8990
4487	7319	8988
4488	7320	8986
4489	7323	8985
4490	7325	8984
4491	7327	8982
4492	7328	8981
4493	7330	8979
4494	7331	8977
4495	7333	8975
4496	7335	8974
4497	7337	8973
4498	7338	8971
4499	7340	8970
4500	7342	8968
4501	7343	8966
4502	7345	8964
4503	7346	8962
4504	7347	8960
4505	7349	8959
4506	7351	8958
4507	7353	8957
4508	7355	8955
4509	7356	8953
4510	7357	8951
4511	7359	8949
4512	7360	8947
4513	7363	8947
4514	7365	8946
4515	7366	8944
4516	7368	8942
4517	7369	8940
4518	7371	8938
4519	7372	8937
4520	7374	8935
4521	7376	8934
4522	7378	8932
4523	7379	8931
4524	7381	8929
4525	7383	8927
4526	7384	8926
4527	7386	8924
4528	7387	8922
4529	7388	8920
4530	7390	8918
4531	7392	8918
4532	7394	8916
4533	7396	8915
4534	7397	8913
4535	7398	8911
4536	7400	8909
4537	7401	8907
4538	7403	8905
4539	7405	8904
4540	7407	8903
4541	7409	8901
4542	7410	8899
4543	7411	8897
4544	7412	8895
4545	7414	8893
4546	7415	8891
4547	7417	8889
4548	7419	8888
4549	7420	8887
4550	7422	8885
4551	7423	8883
4552	7425	8881
4553	7427	8880
4554	7428	8878
4555	7429	8876
4556	7431	8874
4557	7433	8874
4558	7435	8872
4559	7436	8870
4560	7438	8869
4561	7439	8866
4562	7441	8865
4563	7442	8862
4564	7444	8861
4565	7446	8860
4566	7448	8858
4567	7451	8858
4568	7452	8857
4569	7454	8855
4570	7456	8854
4571	7458	8852
4572	7460	8852
4573	7462	8850
4574	7464	8849
4575	7465	8847
4576	7467	8845
4577	7468	8843
4578	7469	8841
4579	7470	8839
4580	7472	8838
4581	7475	8838
4582	7477	8836
4583	7479	8834
4584	7480	8832
4585	7481	8831
4586	7483	8829
4587	7485	8827
4588	7486	8826
4589	7489	8825
4590	7490	8823
4591	7492	8822
4592	7493	8820
4593	7494	8817
4594	7496	8816
4595	7497	8814
4596	7499	8812
4597	7501	8811
4598	7503	8809
4599	7504	8808
4600	7506	8807
4601	7508	8805
4602	7509	8803
4603	7511	8802
4604	7512	8799
4605	7514	8798
4606	7517	8798
4607	7519	8796
4608	7520	8794
4609	7522	8793
4610	7523	8791
4611	7525	8789
4612	7526	8787
4613	7529	8788
4614	7531	8787
4615	7534	8786
4616	7536	8784
4617	7537	8782
4618	7538	8781
4619	7540	8778
4620	7542	8777
4621	7544	8776
4622	7545	8774
4623	7547	8773
4624	7549	8772
4625	7550	8770
4626	7551	8767
4627	7553	8765
4628	7554	8763
4629	7556	8763
4630	7558	8761
4631	7560	8759
4632	7561	8758
4633	7563	8756
4634	7564	8754
4635	7566	8752
4636	7567	8750
4637	7568	8748
4638	7570	8747
4639	7572	8746
4640	7574	8745
4641	7576	8743
4642	7577	8741
4643	7579	8739
4644	7580	8737
4645	7581	8735
4646	7583	8734
4647	7585	8732
4648	7587	8731
4649	7588	8729
4650	7590	8727
4651	7592	8726
4652	7593	8724
4653	7594	8722
4654	7595	8720
4655	7597	8718
4656	7600	8718
4657	7602	8717
4658	7604	8715
4659	7605	8713
4660	7607	8711
4661	7608	8709
4662	7609	8708
4663	7611	8706
4664	7613	8705
4665	7615	8704
4666	7617	8702
4667	7618	8700
4668	7620	8699
4669	7622	8697
4670	7624	8697
4671	7626	8695
4672	7628	8694
4673	7630	8692
4674	7631	8690
4675	7633	8689
4676	7634	8687
4677	7635	8684
4678	7636	8682
4679	7637	8680
4680	7641	8681
4681	7642	8679
4682	7644	8677
4683	7645	8675
4684	7647	8674
4685	7648	8672
4686	7650	8670
4687	7651	8668
4688	7653	8667
4689	7655	8665
4690	7657	8664
4691	7658	8662
4692	7659	8660
4693	7661	8658
4694	7662	8656
4695	7664	8654
4696	7665	8652
4697	7667	8651
4698	7669	8650
4699	7671	8649
4700	7672	8647
4701	7674	8645
4702	7675	8643
4703	7676	8641
4704	7677	8639
4705	7679	8636
4706	7682	8637
4707	7684	8635
4708	7685	8634
4709	7687	8632
4710	7688	8630
4711	7690	8628
4712	7691	8626
4713	7693	8624
4714	7694	8623
4715	7696	8622
4716	7698	8620
4717	7699	8618
4718	7701	8616
4719	7702	8614
4720	7703	8612
4721	7704	8610
4722	7706	8609
4723	7708	8607
4724	7710	8606
4725	7712	8605
4726	7713	8603
4727	7715	8601
4728	7716	8599
4729	7717	8597
4730	7718	8595
4731	7720	8592
4732	7722	8592
4733	7724	8590
4734	7725	8589
4735	7727	8587
4736	7729	8585
4737	7730	8583
4738	7731	8581
4739	7732	8579
4740	7734	8577
4741	7736	8576
4742	7737	8574
4743	7740	8574
4744	7741	8572
4745	7743	8570
4746	7744	8568
4747	7745	8566
4748	7747	8564
4749	7749	8563
4750	7751	8562
4751	7752	8560
4752	7755	8559
4753	7756	8557
4754	7758	8555
4755	7759	8553
4756	7760	8551
4757	7762	8550
4758	7764	8549
4759	7765	8547
4760	7767	8545
4761	7768	8543
4762	7770	8542
4763	7772	8541
4764	7774	8539
4765	7776	8538
4766	7779	8537
4767	7781	8536
4768	7782	8534
4769	7783	8532
4770	7785	8530
4771	7786	8528
4772	7787	8526
4773	7789	8524
4774	7791	8524
4775	7793	8522
4776	7795	8521
4777	7796	8519
4778	7798	8517
4779	7799	8515
4780	7800	8513
4781	7801	8511
4782	7802	8509
4783	7805	8508
4784	7806	8506
4785	7808	8504
4786	7809	8503
4787	7811	8501
4788	7812	8499
4789	7813	8497
4790	7814	8495
4791	7816	8493
4792	7818	8492
4793	7820	8490
4794	7821	8488
4795	7823	8487
4796	7824	8485
4797	7825	8483
4798	7827	8481
4799	7828	8479
4800	7829	8477
4801	7832	8476
4802	7834	8475
4803	7835	8473
4804	7836	8471
4805	7838	8469
4806	7839	8467
4807	7840	8465
4808	7842	8463
4809	7843	8461
4810	7846	8461
4811	7847	8459
4812	7848	8457
4813	7850	8455
4814	7851	8453
4815	7852	8451
4816	7853	8448
4817	7855	8447
4818	7856	8444
4819	7857	8442
4820	7860	8442
4821	7862	8440
4822	7863	8439
4823	7865	8437
4824	7866	8435
4825	7867	8433
4826	7869	8431
4827	7870	8429
4828	7871	8427
4829	7873	8426
4830	7875	8424
4831	7876	8422
4832	7878	8421
4833	7879	8419
4834	7881	8417
4835	7882	8415
4836	7883	8413
