iter	RMSE
3219	14601.70031
3220	14600.84725
3221	14598.77261
3222	14597.48243
3223	14595.42266
3224	14592.9165
3225	14591.0559
3226	14589.46596
3227	14589.38324
3228	14587.59952
3229	14586.21376
3230	14583.48903
3231	14580.51502
3232	14578.90833
3233	14577.39662
3234	14576.05756
3235	14574.89225
3236	14573.55098
3237	14572.53794
3238	14571.2879
3239	14570.26178
3240	14568.4734
3241	14566.62524
3242	14564.85798
3243	14562.34807
3244	14562.22146
3245	14561.21755
3246	14559.31354
3247	14559.23207
3248	14556.72866
3249	14555.44068
3250	14553.93613
3251	14552.50898
3252	14549.29564
3253	14547.4725
3254	14545.809
3255	14544.52486
3256	14543.33448
3257	14542.14115
3258	14540.40939
3259	14538.05273
3260	14537.96637
3261	14535.84111
3262	14534.1257
3263	14532.27043
3264	14532.17381
3265	14531.36223
3266	14528.53665
3267	14527.60006
3268	14524.70018
3269	14523.77866
3270	14522.60348
3271	14520.67388
3272	14519.46428
3273	14518.29268
3274	14518.17993
3275	14516.07602
3276	14514.92199
3277	14514.8402
3278	14513.69578
3279	14512.31259
3280	14510.72672
3281	14507.91417
3282	14506.56885
3283	14505.53343
3284	14504.19833
3285	14502.63214
3286	14501.70141
3287	14500.4011
3288	14498.97235
3289	14497.10471
3290	14496.23397
3291	14494.94111
3292	14492.36044
3293	14491.0941
3294	14488.31417
3295	14487.23307
3296	14486.2751
3297	14484.93249
3298	14484.8416
3299	14482.82879
3300	14481.10695
3301	14479.67843
3302	14477.616
3303	14474.16165
3304	14472.62829
3305	14470.6699
3306	14468.00796
3307	14466.02566
3308	14463.62368
3309	14460.97844
3310	14459.41298
3311	14459.27453
3312	14458.07542
3313	14455.30757
3314	14454.10811
3315	14452.96763
3316	14451.54831
3317	14450.22472
3318	14449.92358
3319	14448.54207
3320	14447.12247
3321	14445.854
3322	14444.43893
3323	14442.46579
3324	14442.37182
3325	14442.27631
3326	14441.07787
3327	14439.87791
3328	14438.25107
3329	14436.49255
3330	14434.74911
3331	14433.65724
3332	14433.25195
3333	14432.16206
3334	14432.06924
3335	14429.57481
3336	14427.6705
3337	14426.31784
3338	14424.41337
3339	14422.82875
3340	14420.4677
3341	14418.4871
3342	14417.04179
3343	14414.84922
3344	14412.97918
3345	14411.28638
3346	14409.86962
3347	14408.26866
3348	14406.7376
3349	14403.93429
3350	14402.48227
3351	14401.18279
3352	14399.5659
3353	14398.65056
3354	14396.86597
3355	14396.77312
3356	14394.81916
3357	14392.96003
3358	14392.89184
3359	14391.30008
3360	14389.74443
3361	14388.01976
3362	14387.92764
3363	14385.88246
3364	14384.37063
3365	14381.62098
3366	14380.7839
3367	14379.23757
3368	14379.16064
3369	14378.19162
3370	14377.2602
3371	14375.54043
3372	14374.5732
3373	14372.25836
3374	14370.28265
3375	14369.16559
3376	14368.33827
3377	14366.84281
3378	14366.12339
3379	14364.70853
3380	14362.76024
3381	14361.36709
3382	14360.68243
3383	14359.66454
3384	14359.49082
3385	14359.40739
3386	14359.29175
3387	14358.15427
3388	14356.91668
3389	14355.5921
3390	14355.47684
3391	14351.95409
3392	14350.14151
3393	14348.55756
3394	14347.26343
3395	14345.97143
3396	14344.40121
3397	14342.53998
3398	14340.65835
3399	14339.18173
3400	14339.0978
3401	14335.80682
3402	14335.71824
3403	14335.63645
3404	14333.50211
3405	14331.72201
3406	14330.10928
3407	14328.62026
3408	14325.13907
3409	14323.8586
3410	14323.77029
3411	14321.05872
3412	14318.38913
3413	14318.30123
3414	14316.89853
3415	14315.20986
3416	14313.721
3417	14312.28953
3418	14312.19476
3419	14310.66137
3420	14308.76111
3421	14307.59089
3422	14306.23798
3423	14304.64535
3424	14304.57261
3425	14302.90796
3426	14300.17827
3427	14298.8962
3428	14297.16438
3429	14297.07861
3430	14295.7866
3431	14294.35551
3432	14292.71423
3433	14291.55189
3434	14289.63342
3435	14288.68688
3436	14287.45781
3437	14286.33296
3438	14284.09643
3439	14281.4407
3440	14280.16654
3441	14278.84743
3442	14278.77693
3443	14277.32301
3444	14276.39727
3445	14276.28698
3446	14274.80203
3447	14274.68334
3448	14273.56029
3449	14270.92484
3450	14269.73037
3451	14267.93694
3452	14265.83087
3453	14265.72188
3454	14263.78558
3455	14262.4937
3456	14261.25335
3457	14261.16743
3458	14259.2887
3459	14258.31586
3460	14256.54415
3461	14255.0677
3462	14253.51331
3463	14252.66721
3464	14251.36272
3465	14249.85508
3466	14248.48661
3467	14247.44937
3468	14246.80594
3469	14245.23137
3470	14242.47837
3471	14240.8697
3472	14239.18607
3473	14239.11747
3474	14237.6186
3475	14236.38213
3476	14234.7603
3477	14232.33264
3478	14230.75106
3479	14229.26738
3480	14228.06363
3481	14226.62252
3482	14226.50597
3483	14225.27253
3484	14223.54417
3485	14221.16388
3486	14219.55378
3487	14216.54545
3488	14215.7328
3489	14213.69326
3490	14212.63956
3491	14210.59479
3492	14208.7982
3493	14207.93584
3494	14207.58245
3495	14205.52161
3496	14202.73921
3497	14200.56257
3498	14199.29219
3499	14198.31845
3500	14197.2677
3501	14196.43331
3502	14195.19857
3503	14193.46582
3504	14191.97405
3505	14191.81701
3506	14191.47926
3507	14189.78458
3508	14189.62941
3509	14187.91607
3510	14186.26541
3511	14184.88973
3512	14183.15835
3513	14181.71594
3514	14178.11304
3515	14177.46119
3516	14175.54098
3517	14173.57122
3518	14172.02881
3519	14171.96008
3520	14170.83429
3521	14169.34421
3522	14168.47343
3523	14167.08601
3524	14166.09094
3525	14164.25733
3526	14162.856
3527	14161.27827
3528	14160.56251
3529	14158.70264
3530	14156.69134
3531	14156.16286
3532	14154.88636
3533	14153.61679
3534	14152.54564
3535	14150.84877
3536	14148.27995
3537	14145.46124
3538	14144.55197
3539	14143.22997
3540	14143.1717
3541	14141.8278
3542	14140.04949
3543	14137.67441
3544	14134.63306
3545	14134.07077
3546	14132.17087
3547	14130.96566
3548	14129.90646
3549	14129.19036
3550	14127.05077
3551	14126.97574
3552	14126.9005
3553	14125.35223
3554	14124.04887
3555	14121.89999
3556	14119.23575
3557	14119.15447
3558	14117.59127
3559	14116.51011
3560	14114.72741
3561	14113.7716
3562	14112.54923
3563	14111.74785
3564	14109.75258
3565	14107.62199
3566	14106.7256
3567	14103.78328
3568	14102.85664
3569	14100.23064
3570	14099.71626
3571	14098.76348
3572	14097.54468
3573	14095.71119
3574	14094.34725
3575	14093.17744
3576	14091.5236
3577	14090.25939
3578	14089.46966
3579	14088.1268
3580	14086.60638
3581	14086.53766
3582	14085.21255
3583	14083.21707
3584	14083.14579
3585	14082.6706
3586	14081.72143
3587	14079.9791
3588	14078.47501
3589	14078.36245
3590	14078.28245
3591	14076.24233
3592	14074.84305
3593	14072.59058
3594	14071.58396
3595	14069.51933
3596	14068.6145
3597	14066.5909
3598	14065.04796
3599	14063.74363
3600	14061.99811
3601	14060.36142
3602	14060.28183
3603	14059.57672
3604	14058.79582
3605	14058.26355
3606	14056.26513
3607	14054.43265
3608	14053.09457
3609	14052.36889
3610	14051.21649
3611	14049.89325
3612	14048.04312
3613	14046.67137
3614	14045.54797
3615	14043.50012
3616	14043.42013
3617	14041.81054
3618	14040.36336
3619	14038.97903
3620	14037.54129
3621	14036.59039
3622	14035.16377
3623	14033.06792
3624	14032.96829
3625	14032.89728
3626	14031.27131
3627	14030.0207
3628	14028.36941
3629	14026.97808
3630	14026.87946
3631	14025.97555
3632	14024.01269
3633	14023.39274
3634	14023.31432
3635	14021.89822
3636	14020.27846
3637	14019.12304
3638	14017.81859
3639	14016.34211
3640	14015.04803
3641	14013.5686
3642	14012.22906
3643	14010.5427
3644	14008.63718
3645	14006.11392
3646	14004.27829
3647	14002.70019
3648	14001.22894
3649	14000.10008
3650	13998.34387
3651	13996.74695
3652	13995.35099
3653	13991.99557
3654	13990.48973
3655	13989.25372
3656	13987.49709
3657	13986.43357
3658	13984.98175
3659	13982.90457
3660	13981.72073
3661	13979.88378
3662	13979.40225
3663	13977.91514
3664	13976.6117
3665	13975.83568
3666	13974.3456
3667	13973.1898
3668	13971.09442
3669	13968.80284
3670	13968.18399
3671	13966.5921
3672	13964.52453
3673	13961.90154
3674	13959.74283
3675	13959.65556
3676	13957.09275
3677	13955.51713
3678	13955.4619
3679	13953.89073
3680	13951.06437
3681	13950.98754
3682	13949.12756
3683	13948.18098
3684	13947.07225
3685	13945.51487
3686	13944.47805
3687	13941.13517
3688	13939.41297
3689	13938.03087
3690	13937.95451
3691	13937.04082
3692	13935.68835
3693	13933.21199
3694	13931.87265
3695	13930.49103
3696	13929.32452
3697	13927.86689
3698	13926.09832
3699	13926.02468
3700	13924.84055
3701	13922.97703
3702	13921.28874
3703	13920.97893
3704	13920.51642
3705	13918.90906
3706	13917.62322
3707	13915.28671
3708	13914.34592
3709	13913.07816
3710	13912.09076
3711	13909.2937
3712	13907.16704
3713	13905.6624
3714	13904.77401
3715	13904.38679
3716	13902.4511
3717	13901.06079
3718	13899.06772
3719	13896.55038
3720	13895.03883
3721	13893.42955
3722	13893.35405
3723	13892.44743
3724	13890.667
3725	13888.97356
3726	13888.89856
3727	13887.90681
3728	13885.39192
3729	13883.93361
3730	13882.02252
3731	13880.56696
3732	13878.72082
3733	13877.83671
3734	13876.87432
3735	13875.71448
3736	13875.63993
3737	13874.74862
3738	13873.57846
3739	13871.03895
3740	13870.36166
3741	13868.82661
3742	13867.64549
3743	13866.06493
3744	13865.6619
3745	13864.00637
3746	13862.09264
3747	13859.97319
3748	13858.79169
3749	13858.6867
3750	13857.58683
3751	13856.37247
3752	13855.11565
3753	13853.16584
3754	13851.98214
3755	13849.19608
3756	13847.91568
3757	13847.15495
3758	13845.7485
3759	13844.87235
3760	13843.46102
3761	13841.80959
3762	13840.55457
3763	13838.34881
3764	13836.3459
3765	13834.39218
3766	13832.63223
3767	13831.99367
3768	13829.75075
3769	13828.01869
3770	13826.68235
3771	13825.23141
3772	13824.00727
3773	13823.05835
3774	13821.84655
3775	13821.5672
3776	13821.45756
3777	13819.76322
3778	13818.1365
3779	13815.93215
3780	13814.8628
3781	13814.16426
3782	13812.62191
3783	13811.52749
3784	13810.64219
3785	13809.32421
3786	13808.14542
3787	13806.99784
3788	13805.82084
3789	13804.97171
3790	13803.89571
3791	13802.54044
3792	13802.02441
3793	13801.12321
3794	13800.48356
3795	13799.02111
3796	13796.94147
3797	13795.43107
3798	13795.35755
3799	13794.19164
3800	13792.94591
3801	13791.21446
3802	13790.60438
3803	13789.18331
3804	13787.83333
3805	13786.82743
3806	13784.61255
3807	13782.65605
3808	13781.52884
3809	13780.49198
3810	13779.30172
3811	13777.08263
3812	13775.59805
3813	13772.15883
3814	13771.31849
3815	13769.85192
3816	13767.84773
3817	13766.46808
3818	13766.36476
3819	13764.94981
3820	13763.56055
3821	13761.93073
3822	13760.5289
3823	13759.80961
3824	13759.71969
3825	13758.65113
3826	13758.59087
3827	13757.60496
3828	13756.85177
3829	13755.62056
3830	13753.96423
3831	13753.87388
3832	13753.18873
3833	13751.77106
3834	13749.67073
3835	13748.29142
3836	13746.68142
3837	13744.80338
3838	13744.70175
3839	13743.45795
3840	13743.38554
3841	13742.30557
3842	13741.23221
3843	13739.09411
3844	13738.12686
3845	13736.43551
3846	13734.94421
3847	13734.52208
3848	13734.38049
3849	13733.54015
3850	13731.41758
3851	13730.84445
3852	13728.83008
3853	13726.69404
3854	13726.16594
3855	13724.18157
3856	13721.49996
3857	13720.10944
3858	13718.69454
3859	13717.23545
3860	13714.86237
3861	13712.05084
3862	13711.59914
3863	13710.35128
3864	13707.19666
3865	13705.98268
3866	13705.37227
3867	13704.59214
3868	13704.33468
3869	13703.27697
3870	13702.01978
3871	13700.94002
3872	13699.04916
3873	13697.85859
3874	13696.66632
3875	13693.78344
3876	13692.46339
3877	13691.0551
3878	13689.16638
3879	13687.03657
3880	13685.26181
3881	13683.55552
3882	13682.64135
3883	13681.58023
3884	13680.14736
3885	13678.87373
3886	13677.33543
3887	13675.63625
3888	13674.17942
3889	13671.46378
3890	13669.10173
3891	13668.63295
3892	13667.62003
3893	13667.52654
3894	13666.02569
3895	13664.51709
3896	13663.51243
3897	13662.04933
3898	13660.81831
3899	13659.45979
3900	13657.8376
3901	13655.19516
3902	13653.93132
3903	13653.87948
3904	13653.80468
3905	13652.66136
3906	13651.60024
3907	13650.50828
3908	13649.07929
3909	13647.49301
3910	13646.49021
3911	13645.64891
3912	13643.19504
3913	13641.64679
3914	13640.1375
3915	13639.06951
3916	13637.68808
3917	13636.75254
3918	13634.01202
3919	13632.47647
3920	13629.70459
3921	13628.74518
3922	13627.47735
3923	13625.60503
3924	13624.41544
3925	13622.95114
3926	13622.88832
3927	13621.98493
3928	13621.02161
3929	13620.19023
3930	13618.66728
3931	13617.18078
3932	13615.98706
3933	13614.50725
3934	13613.71698
3935	13612.44968
3936	13610.6162
3937	13610.50686
3938	13609.3859
3939	13607.8411
3940	13606.21703
3941	13605.20946
3942	13602.4802
3943	13601.48625
3944	13600.13211
3945	13598.10087
3946	13597.37939
3947	13596.15355
3948	13593.29948
3949	13591.7452
3950	13590.37449
3951	13588.53342
3952	13587.38044
3953	13586.14944
3954	13583.96426
3955	13582.58486
3956	13580.58556
3957	13579.13024
3958	13577.62644
3959	13577.41659
3960	13576.36386
3961	13574.78423
3962	13573.29163
3963	13572.19809
3964	13569.33115
3965	13568.29067
3966	13567.23318
3967	13567.16282
3968	13566.64701
3969	13565.6614
3970	13564.45947
3971	13563.17467
3972	13561.89681
3973	13560.49441
3974	13558.59123
3975	13557.16167
3976	13557.06134
3977	13555.61168
3978	13554.51095
3979	13553.46921
3980	13552.15378
3981	13549.56416
3982	13548.22692
3983	13547.05765
3984	13545.38026
3985	13544.02049
3986	13542.81634
3987	13540.41433
3988	13538.54734
3989	13537.37848
3990	13535.19654
3991	13533.6106
3992	13533.53798
3993	13533.01852
3994	13531.19173
3995	13529.87162
3996	13528.86748
3997	13527.65953
3998	13527.28777
3999	13526.32523
4000	13524.71018
4001	13523.33657
4002	13521.7014
4003	13520.84958
4004	13519.36424
4005	13518.79848
4006	13516.51133
4007	13514.83983
4008	13514.09404
4009	13512.88402
4010	13511.37843
4011	13509.74452
4012	13508.22076
4013	13506.57912
4014	13505.2923
4015	13504.51419
4016	13502.45366
4017	13501.08823
4018	13500.5015
4019	13499.3114
4020	13498.02923
4021	13496.73704
4022	13495.25144
4023	13493.45336
4024	13492.74756
4025	13491.54032
4026	13491.43424
4027	13490.13422
4028	13488.93065
4029	13487.86674
4030	13487.21056
4031	13484.95827
4032	13482.42132
4033	13482.00129
4034	13479.66326
4035	13479.15451
4036	13478.06397
4037	13476.04001
4038	13474.63365
4039	13474.4055
4040	13473.68065
4041	13471.44555
4042	13471.38544
4043	13469.63769
4044	13467.42754
4045	13465.97168
4046	13464.84212
4047	13463.43282
4048	13462.17956
4049	13461.87635
4050	13460.6644
4051	13458.3607
4052	13457.25551
4053	13456.24501
4054	13455.2663
4055	13453.66638
4056	13452.75555
4057	13451.38243
4058	13450.68818
4059	13449.72535
4060	13448.28585
4061	13446.39061
4062	13445.18918
4063	13443.71015
4064	13442.10656
4065	13440.64325
4066	13439.21258
4067	13439.15536
4068	13437.38981
4069	13436.28484
4070	13434.70996
4071	13433.14513
4072	13430.97405
4073	13429.67248
4074	13429.61597
4075	13428.2901
4076	13427.75725
4077	13427.22068
4078	13425.60544
4079	13424.08226
4080	13422.57743
4081	13421.10735
4082	13418.51685
4083	13417.02085
4084	13415.85618
4085	13414.10862
4086	13412.89248
4087	13411.95439
4088	13411.52375
4089	13409.35868
4090	13407.91093
4091	13406.69741
4092	13405.09686
4093	13405.03762
4094	13403.11596
4095	13400.89433
4096	13399.26768
4097	13398.40677
4098	13396.95946
4099	13396.1418
4100	13393.41124
4101	13392.39526
4102	13391.64326
4103	13389.71081
4104	13388.15453
4105	13386.98614
4106	13385.53018
4107	13384.23391
4108	13383.50468
4109	13382.38833
4110	13381.12163
4111	13379.78692
4112	13378.32485
4113	13376.3539
4114	13374.89523
4115	13374.4475
4116	13373.04206
4117	13372.18402
4118	13371.17892
4119	13369.52175
4120	13368.18615
4121	13365.99879
4122	13364.3788
4123	13362.76523
4124	13362.38866
4125	13361.53609
4126	13360.86867
4127	13359.43761
4128	13359.30004
4129	13358.03656
4130	13357.1882
4131	13355.42713
4132	13353.66541
4133	13352.05198
4134	13350.97679
4135	13349.87103
4136	13349.81128
4137	13348.70219
4138	13347.70764
4139	13346.77361
4140	13345.65146
4141	13344.20272
4142	13343.22751
4143	13341.99263
4144	13340.47492
4145	13339.83206
4146	13338.19958
4147	13336.67148
4148	13335.32399
4149	13334.41241
4150	13334.30532
4151	13332.63973
4152	13331.28662
4153	13330.59489
4154	13329.63395
4155	13328.14989
4156	13327.12915
4157	13325.65736
4158	13324.57752
4159	13323.74878
4160	13322.61264
4161	13321.65864
4162	13319.95254
4163	13319.85723
4164	13318.62336
4165	13317.44462
4166	13315.2151
4167	13314.32815
4168	13311.82655
4169	13310.64475
4170	13309.08015
4171	13307.56906
4172	13306.20216
4173	13304.96524
4174	13304.28894
4175	13303.09406
4176	13302.31163
4177	13301.54362
4178	13300.25916
4179	13299.55436
4180	13298.05763
4181	13297.31952
4182	13296.07237
4183	13294.68308
4184	13293.86265
4185	13292.26195
4186	13290.90717
4187	13289.65674
4188	13288.66519
4189	13287.1177
4190	13285.9034
4191	13284.58417
4192	13283.54692
4193	13282.02652
4194	13281.04046
4195	13278.96053
4196	13278.24733
4197	13275.64108
4198	13274.83364
4199	13273.67897
4200	13271.58405
4201	13270.15336
4202	13270.02361
4203	13267.49329
4204	13266.17193
4205	13265.17407
4206	13263.99766
4207	13262.43244
4208	13261.40414
4209	13260.79022
4210	13259.24597
4211	13257.59642
4212	13256.52155
4213	13255.1166
4214	13253.86684
4215	13252.67205
4216	13251.12873
4217	13251.03748
4218	13250.11985
4219	13249.12808
4220	13248.28796
4221	13247.17782
4222	13246.01341
4223	13245.64699
4224	13244.17841
4225	13242.58702
4226	13241.05775
4227	13240.0372
4228	13238.09157
4229	13237.42698
4230	13235.4464
4231	13234.65103
4232	13233.59643
4233	13231.42281
4234	13230.30442
4235	13228.82695
4236	13227.76776
4237	13226.20502
4238	13225.08112
4239	13224.23503
4240	13223.48094
4241	13221.58027
4242	13220.37957
4243	13219.0365
4244	13218.91713
4245	13217.70273
4246	13216.83182
4247	13215.70345
4248	13215.02678
4249	13213.46596
4250	13212.25797
4251	13210.94418
4252	13210.08775
4253	13209.52118
4254	13207.398
4255	13206.29032
4256	13205.88035
4257	13204.60184
4258	13203.08004
4259	13201.08556
4260	13200.68121
4261	13199.75325
4262	13198.71174
4263	13196.38377
4264	13194.10259
4265	13192.49523
4266	13191.39366
4267	13189.89699
4268	13187.95643
4269	13186.11418
4270	13184.69842
4271	13183.30215
4272	13183.19766
4273	13181.90199
4274	13181.8088
4275	13180.86075
4276	13179.94124
4277	13178.66378
4278	13177.78035
4279	13176.93272
4280	13175.43748
4281	13173.99809
4282	13171.94923
4283	13170.98571
4284	13169.929
4285	13168.91423
4286	13168.59596
4287	13168.52775
4288	13168.48659
4289	13167.36203
4290	13165.67063
4291	13163.58038
4292	13162.04513
4293	13159.2731
4294	13158.19994
4295	13156.49286
4296	13156.40921
4297	13154.72601
4298	13152.97037
4299	13151.48094
4300	13149.47115
4301	13147.21279
4302	13145.80183
4303	13145.73794
4304	13143.577
4305	13143.04498
4306	13141.90263
4307	13140.29463
4308	13139.38848
4309	13137.76453
4310	13136.35542
4311	13134.74517
4312	13133.39844
4313	13131.9906
4314	13131.46709
4315	13129.82761
4316	13129.30796
4317	13127.61782
4318	13125.86184
4319	13123.08105
4320	13121.3041
4321	13120.15402
4322	13119.06003
4323	13118.24599
4324	13116.51644
4325	13115.13758
4326	13114.35273
4327	13113.24959
4328	13111.51334
4329	13110.09504
4330	13108.64703
4331	13107.91711
4332	13106.97271
4333	13105.50254
4334	13104.49756
4335	13103.25693
4336	13102.25593
4337	13101.0737
4338	13099.64658
4339	13098.27974
4340	13097.34744
4341	13096.52243
4342	13095.33263
4343	13094.00613
4344	13093.02026
4345	13092.78549
4346	13091.71057
4347	13090.16735
4348	13088.32412
4349	13086.87528
4350	13085.0915
4351	13082.34321
4352	13080.88626
4353	13079.86442
4354	13078.6539
4355	13076.28581
4356	13074.72153
4357	13073.47874
4358	13071.41599
4359	13070.66055
4360	13069.88086
4361	13068.47592
4362	13067.02704
4363	13066.80016
4364	13065.83424
4365	13064.80936
4366	13063.93318
4367	13062.45351
4368	13061.0214
4369	13059.88033
4370	13059.44798
4371	13057.62101
4372	13056.38694
4373	13054.96495
4374	13053.68952
4375	13052.69756
4376	13051.04972
4377	13048.87856
4378	13047.97752
4379	13046.78128
4380	13045.56854
4381	13043.92327
4382	13042.94937
4383	13041.88853
4384	13041.42894
4385	13040.62275
4386	13039.17835
4387	13038.83999
4388	13037.76749
4389	13036.54612
4390	13034.20592
4391	13033.167
4392	13032.70229
4393	13031.92124
4394	13030.90095
4395	13029.41311
4396	13027.30747
4397	13026.07797
4398	13025.70338
4399	13024.65946
4400	13022.55276
4401	13021.61459
4402	13021.51189
4403	13020.16731
4404	13019.41276
4405	13019.10256
4406	13017.52956
4407	13016.21533
4408	13015.18781
4409	13013.03343
4410	13012.71771
4411	13010.92697
4412	13009.49147
4413	13008.2317
4414	13007.23487
4415	13006.70561
4416	13006.5663
4417	13004.25285
4418	13003.3528
4419	13002.34912
4420	13001.52621
4421	13000.31341
4422	12998.79449
4423	12998.15739
4424	12997.11288
4425	12996.865
4426	12995.95392
4427	12994.57921
4428	12992.0808
4429	12991.59924
4430	12990.43832
4431	12989.02208
4432	12987.59579
4433	12985.5081
4434	12984.20344
4435	12983.57688
4436	12982.96266
4437	12981.60286
4438	12980.1235
4439	12979.3869
4440	12978.14012
4441	12976.80952
4442	12975.93966
4443	12974.02612
4444	12973.95928
4445	12972.19572
4446	12971.44276
4447	12969.10923
4448	12968.31878
4449	12967.16542
4450	12966.11326
4451	12965.29858
4452	12965.20596
4453	12963.85509
4454	12963.77177
4455	12962.04188
4456	12961.95704
4457	12960.57039
4458	12959.7562
4459	12958.61226
4460	12956.979
4461	12955.4229
4462	12954.62528
4463	12953.80803
4464	12952.33487
4465	12949.68215
4466	12948.65612
4467	12947.31305
4468	12946.73435
4469	12945.25478
4470	12944.3243
4471	12942.93025
4472	12942.59636
4473	12941.21012
4474	12940.5196
4475	12938.94617
4476	12937.02138
4477	12936.52543
4478	12934.97384
4479	12933.3179
4480	12931.75223
4481	12930.70289
4482	12929.67467
4483	12928.65655
4484	12926.02875
4485	12925.12558
4486	12924.03452
4487	12922.94163
4488	12921.7443
4489	12919.37213
4490	12918.00158
4491	12917.0925
4492	12915.24625
4493	12912.9015
4494	12912.81107
4495	12911.12702
4496	12909.24484
4497	12906.75835
4498	12905.09566
4499	12903.48295
4500	12902.59699
4501	12901.34883
4502	12899.95917
4503	12898.5075
4504	12897.92319
4505	12896.79948
4506	12896.71157
4507	12895.09723
4508	12894.50777
4509	12892.0631
4510	12891.08814
4511	12889.95325
4512	12888.77314
4513	12888.71074
4514	12887.44163
4515	12886.14564
4516	12886.08066
4517	12884.42171
4518	12883.16821
4519	12881.11546
4520	12879.98805
4521	12878.53224
4522	12877.21487
4523	12875.63699
4524	12875.02874
4525	12873.23295
4526	12872.20552
4527	12871.08337
4528	12869.51552
4529	12868.37452
4530	12867.13196
4531	12866.25468
4532	12864.8442
4533	12863.96033
4534	12862.24557
4535	12860.98925
4536	12859.57632
4537	12858.63606
4538	12857.1831
4539	12855.80106
4540	12854.8145
4541	12854.16528
4542	12854.07675
4543	12852.66151
4544	12851.75937
4545	12850.5377
4546	12850.46375
4547	12849.80123
4548	12847.38289
4549	12847.29489
4550	12846.20114
4551	12844.91896
4552	12843.88734
4553	12842.94423
4554	12841.88487
4555	12840.7457
4556	12838.25027
4557	12836.9976
4558	12835.66434
4559	12834.58848
4560	12832.92073
4561	12831.91325
4562	12831.03982
4563	12830.95062
4564	12828.55461
4565	12827.91505
4566	12826.20202
4567	12825.11432
4568	12823.9089
4569	12822.53513
4570	12821.84859
4571	12821.78792
4572	12820.55495
4573	12819.09166
4574	12817.05567
4575	12816.56143
4576	12815.65102
4577	12814.96084
4578	12813.94101
4579	12812.99167
4580	12811.66917
4581	12810.78401
4582	12808.91226
4583	12807.63173
4584	12805.85698
4585	12805.15407
4586	12804.12653
4587	12803.10447
4588	12802.2966
4589	12801.06525
4590	12800.96322
4591	12800.44769
4592	12799.00615
4593	12798.07555
4594	12795.55654
4595	12794.74968
4596	12792.943
4597	12792.13985
4598	12790.41274
4599	12789.55451
4600	12788.20756
4601	12787.41864
4602	12786.82972
4603	12786.03675
4604	12785.98472
4605	12785.22168
4606	12783.98829
4607	12782.71839
4608	12780.52996
4609	12778.94217
4610	12777.50301
4611	12776.56342
4612	12775.56577
4613	12774.39228
4614	12773.42817
4615	12771.81334
4616	12770.92797
4617	12769.74024
4618	12768.55913
4619	12767.37761
4620	12765.94203
4621	12765.15944
4622	12764.07008
4623	12761.72328
4624	12760.19252
4625	12758.84572
4626	12757.6226
4627	12756.70607
4628	12755.75807
4629	12754.22875
4630	12752.94896
4631	12751.93988
4632	12750.66799
4633	12749.06772
4634	12748.99162
4635	12748.91927
4636	12748.32432
4637	12747.83479
4638	12746.56335
4639	12745.8969
4640	12744.42075
4641	12743.31775
4642	12742.79971
4643	12742.59149
4644	12741.44119
4645	12740.22087
4646	12739.24033
4647	12737.77784
4648	12736.69775
4649	12736.63842
4650	12735.70802
4651	12733.80395
4652	12732.64732
4653	12731.4665
4654	12731.40757
4655	12730.14189
4656	12727.64784
4657	12726.63337
4658	12725.77995
4659	12725.2178
4660	12725.07565
4661	12724.46304
4662	12723.55702
4663	12722.3922
4664	12721.3429
4665	12720.33428
4666	12719.579
4667	12719.52056
4668	12717.20394
4669	12716.75113
4670	12715.88347
4671	12715.82146
4672	12715.42538
4673	12714.09946
4674	12713.14355
4675	12710.99484
4676	12709.87938
4677	12708.67922
4678	12707.55932
4679	12706.98402
4680	12705.89556
4681	12704.85143
4682	12703.72172
4683	12702.84998
4684	12701.76361
4685	12701.0059
4686	12700.89003
4687	12698.00452
4688	12696.9348
4689	12694.67375
4690	12693.9445
4691	12693.18792
4692	12693.04286
4693	12691.97507
4694	12690.53178
4695	12689.50903
4696	12688.62584
4697	12687.01176
4698	12686.11136
4699	12684.93916
4700	12683.83024
4701	12683.31693
4702	12682.47524
4703	12681.30695
4704	12680.13144
4705	12678.63384
4706	12677.76254
4707	12677.47458
4708	12676.17308
4709	12675.52932
4710	12675.44152
4711	12673.69262
4712	12672.74862
4713	12671.66309
4714	12670.92192
4715	12670.86238
4716	12668.445
4717	12667.24659
4718	12666.08162
4719	12665.3347
4720	12664.42098
4721	12664.32572
4722	12663.26921
4723	12663.21671
4724	12661.24587
4725	12658.4998
4726	12657.27635
4727	12656.05878
4728	12655.44358
4729	12653.97496
4730	12653.08752
4731	12651.53031
4732	12651.45991
4733	12651.31988
4734	12649.87515
4735	12648.35872
4736	12647.57358
4737	12646.97452
4738	12646.81251
4739	12645.4281
4740	12643.92293
4741	12643.13065
4742	12643.07578
4743	12641.0313
4744	12639.41347
4745	12639.03316
4746	12637.3666
4747	12636.30128
4748	12636.14249
4749	12635.1004
4750	12633.60363
4751	12632.81976
4752	12632.05392
4753	12629.67376
4754	12628.97673
4755	12627.78477
4756	12627.43481
4757	12626.70183
4758	12625.58515
4759	12624.75909
4760	12623.60321
4761	12622.6431
4762	12620.95926
4763	12620.17086
4764	12620.09589
4765	12618.83679
4766	12617.7502
4767	12617.08579
4768	12615.81002
4769	12615.74209
4770	12613.4986
4771	12612.32753
4772	12611.30635
4773	12610.32753
4774	12609.38643
